seed,perm,gmm_rmse,kde_rmse,rnade_rmse,realnvp_rmse,gmm_ise,kde_ise,rnade_ise,realnvp_ise,gmm_rel_L1,kde_rel_L1,rnade_rel_L1,realnvp_rel_L1,gmm_rel_L1_median,kde_rel_L1_median,rnade_rel_L1_median,realnvp_rel_L1_median,gmm_rmse_median,kde_rmse_median,rnade_rmse_median,realnvp_rmse_median,gmm_ise_median,kde_ise_median,rnade_ise_median,realnvp_ise_median
957,4 9 1 8 3 0 2 7 5 6,23528.85643903515,23578.088770156377,23573.3375440916,21042.900772287154,1116.8634860346617,1202.9222452944227,1174.9370064672619,788.0365119902882,0.9070818155874284,1.054560084649767,0.8698335975594979,0.6630239990694914,0.6358526350580648,0.8846899114993078,0.633989208491748,0.42307918284964946,0.031583738051738336,0.04299729748804785,0.02891201116050114,0.019312724173523296,0.015515764964749431,0.0308888314980597,0.013643031335571251,0.006078664503434347
958,7 3 1 8 5 9 0 4 2 6,89992.96117133673,90010.91496481403,90010.54358136932,89617.60833808321,1768.06161798454,1868.6340370806095,1854.5278759362848,1585.7786387951558,0.7627529933925502,0.8957841094350965,0.8335484859947574,0.5736482510486373,0.619405536049715,0.888871232982396,0.6230025291762877,0.43666235655086544,0.0301090790461668,0.04412084499548247,0.029155678148091186,0.020625829150060143,0.014040061146498937,0.0327161391608235,0.012530423965479863,0.006590432605336458
959,3 8 1 4 2 0 9 6 5 7,23675.964764861183,23772.534961649075,23763.761899980367,22162.060248090944,1145.082544129572,1264.017003585352,1221.9938009848988,989.1335461786382,0.7780266723615834,0.9298596717557214,0.7449290504777308,0.6235750152804007,0.5954474502403516,0.8880705232294893,0.500444999831631,0.4583259261161151,0.030893736626074402,0.045785984641906745,0.02500282190733904,0.021200338052206523,0.013234799474659316,0.03256607981608629,0.009204059443717442,0.006781661565460914
960,3 1 7 8 2 4 0 5 9 6,36278.44757771867,36295.336859570496,36293.895887432875,35168.67030084257,1355.7505011084113,1426.484758574428,1403.4713117453498,1118.9633285083125,0.837447956117037,1.0093971995711992,0.7284502989891198,0.5809295876603615,0.6369005972006931,0.9058135308524946,0.5566276737110001,0.417814262066119,0.03524607579903055,0.056290905661742795,0.030996459596136932,0.022008368340636443,0.01636807062108841,0.044750339532180355,0.01143269015260899,0.006797997117957961
986,0 5 4 1 3 6 9 8 7 2,46097.083718825816,46133.83070536149,46133.85998283455,45562.73351751569,1745.4150579350553,1830.495313389015,1830.5427340962715,1552.4938761888634,0.774916280660069,1.0001574559507334,1.1120823258465822,0.6410808966789476,0.6076225783211882,0.8748364719823584,0.9213997283898805,0.48978925183940714,0.03184235817432158,0.045361595847784514,0.052307980722786016,0.02543231487553101,0.014402782498448813,0.0315255786808504,0.04450525445123516,0.00918964161227246
985,2 8 0 5 4 1 7 3 9 6,43670.36759852924,43694.979684383085,43671.299104622376,43385.809939338644,1605.8773829352733,1684.187671447586,1601.8464319822613,1511.750418853024,0.7685005355731616,0.9462289658549,0.6775710764963441,0.610836635814986,0.6189225455432624,0.8962939215499575,0.5122627203996765,0.43973752033618296,0.03074884204961197,0.04615897600552619,0.02646144183620403,0.021946357589509344,0.014198418217528458,0.03382382318681359,0.010549583516402308,0.006682933150313174
984,8 4 3 7 0 5 6 9 2 1,22276.4015794015,22433.694785787327,22433.375996947296,20324.147188494633,932.9210217808421,1048.8276045592293,1041.5436081890252,606.0174256468393,0.8311241704800794,0.9567788149355111,0.8750429515183147,0.5620599314691571,0.6015757378739405,0.8857267804937206,0.6489120674217693,0.40534976908257747,0.029172113740292924,0.04645236441398283,0.028233608265002125,0.021050909902756234,0.012843862044299794,0.0345702831128747,0.011980292436998394,0.006419214657981282
983,6 4 3 9 0 7 5 8 2 1,46856.16180859679,46879.85748605256,46879.25623713831,45640.213641549955,1565.8236888992778,1637.7796092529802,1623.2646283099384,1306.9293819232696,0.7538615609369713,0.913780113856102,0.7640792296906587,0.6002175442020845,0.6318635549802013,0.8887535570781067,0.6024664149579817,0.4185394283191989,0.030198964162160016,0.041645181390875356,0.026452851725336783,0.018503299932951797,0.01378141338918534,0.030407874943794662,0.010660053122785635,0.005724386571129721
982,4 6 8 3 9 0 5 1 7 2,31848.47313780187,31865.503057559836,31816.03780837502,31163.070344171032,1144.455085241262,1202.5968735118224,1098.2580396543217,940.4109518827377,0.7985190147934244,0.9462948773304434,0.6519169497091271,0.617175246252528,0.6326351750941928,0.889907462426993,0.5048822086722112,0.4563865996570819,0.03119551062961616,0.05045799104094161,0.02802969580019579,0.021613346022387906,0.013987344433702045,0.038575854194775626,0.010900114938499166,0.0066244984467037455
981,4 0 9 7 5 3 8 2 6 1,22422.886313538285,22486.24326530955,22486.143879104016,22269.718888442498,1071.8171580832031,1165.6555553174765,1162.9063985011683,1047.3138631304466,0.7505497345265774,0.9477922074949724,0.9139795183180351,0.6637099811832728,0.6089978887428701,0.9063839039398529,0.7463956539023882,0.4797393920778271,0.03320202501043696,0.055563379648606054,0.037010276333470295,0.02322915582103952,0.015075822604492414,0.043795204173488006,0.020328682854433875,0.007666400306789278
980,3 4 2 9 5 1 6 8 7 0,42116.30469272034,42139.20739397782,42138.911461645555,41863.88707589275,1496.9171547381666,1578.6898822075027,1570.2922440180116,1419.3795865219954,0.7589480157812615,0.9363788728907617,0.8692542102088698,0.5893206655910286,0.6391823828739011,0.9011415512171363,0.7110793624079481,0.4334415135783405,0.029152958704510224,0.04591769463384733,0.0344892932228675,0.01990649848596512,0.013907260391213011,0.03389888691495237,0.0174863485300625,0.006329304209010258
